gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
1836812861																										TWBBS_2016_C30-04_01_02:043405																												Event									HumanObservation				TWBBS_2016_C30-04_01_02:043405			蘇美如	1																NA									TWBBS_2016_C30-04_01_02	TWBBS_2016_C30-04		2016-05-19	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-04_01							Taiwan	TW				昆陽												24.005897	120.672559	wgs84	100	0.00001																																																		Brachypteryx montana												Muscicapidae	Brachypteryx							小翼鶇						
1836812792																										TWBBS_2016_C30-04_01_02:043402																												Event									HumanObservation				TWBBS_2016_C30-04_01_02:043402			蘇美如	2																NA									TWBBS_2016_C30-04_01_02	TWBBS_2016_C30-04		2016-05-19	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-04_01							Taiwan	TW				昆陽												24.005897	120.672559	wgs84	100	0.00001																																																		Horornis acanthizoides												Cettiidae	Horornis							深山鶯						
1836812784																										TWBBS_2016_C30-04_01_02:043407																												Event									HumanObservation				TWBBS_2016_C30-04_01_02:043407			蘇美如	1																NA									TWBBS_2016_C30-04_01_02	TWBBS_2016_C30-04		2016-05-19	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-04_01							Taiwan	TW				昆陽												24.005897	120.672559	wgs84	100	0.00001																																																		Tarsiger indicus												Muscicapidae	Tarsiger							白眉林鴝						
1836812692																										TWBBS_2016_C30-03_01_01:043071																												Event									HumanObservation				TWBBS_2016_C30-03_01_01:043071			蘇美如、賴佳郎	1																NA									TWBBS_2016_C30-03_01_01	TWBBS_2016_C30-03		2016-05-27	04:54+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.113044	121.226209	wgs84	100	0.00001																																																		Horornis acanthizoides												Cettiidae	Horornis							深山鶯						
1836812679																										TWBBS_2016_C30-03_01_02:043521																												Event									HumanObservation				TWBBS_2016_C30-03_01_02:043521			賴佳郎	1																NA									TWBBS_2016_C30-03_01_02	TWBBS_2016_C30-03		2016-06-17	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.724559	121.442348	wgs84	100	0.00001																																																		Trochalopteron morrisonianum												Leiothrichidae	Trochalopteron							台灣噪眉						
1836812654																										TWBBS_2016_C30-03_01_02:043528																												Event									HumanObservation				TWBBS_2016_C30-03_01_02:043528			賴佳郎	1																NA									TWBBS_2016_C30-03_01_02	TWBBS_2016_C30-03		2016-06-17	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.724559	121.442348	wgs84	100	0.00001																																																		Horornis acanthizoides												Cettiidae	Horornis							深山鶯						
1836812649																										TWBBS_2016_C30-03_01_02:043524																												Event									HumanObservation				TWBBS_2016_C30-03_01_02:043524			賴佳郎	1																NA									TWBBS_2016_C30-03_01_02	TWBBS_2016_C30-03		2016-06-17	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.724559	121.442348	wgs84	100	0.00001																																																		Horornis acanthizoides												Cettiidae	Horornis							深山鶯						
1836812646																										TWBBS_2016_C30-03_01_01:043073																												Event									HumanObservation				TWBBS_2016_C30-03_01_01:043073			蘇美如、賴佳郎	1																NA									TWBBS_2016_C30-03_01_01	TWBBS_2016_C30-03		2016-05-27	04:54+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.113044	121.226209	wgs84	100	0.00001																																																		Cinclidium leucurum												Muscicapidae	Cinclidium							白尾鴝						
1836812641																										TWBBS_2016_C30-03_01_02:043523																												Event									HumanObservation				TWBBS_2016_C30-03_01_02:043523			賴佳郎	1																NA									TWBBS_2016_C30-03_01_02	TWBBS_2016_C30-03		2016-06-17	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.724559	121.442348	wgs84	100	0.00001																																																		Horornis acanthizoides												Cettiidae	Horornis							深山鶯						
1836812637																										TWBBS_2016_C30-03_01_02:043526																												Event									HumanObservation				TWBBS_2016_C30-03_01_02:043526			賴佳郎	1																NA									TWBBS_2016_C30-03_01_02	TWBBS_2016_C30-03		2016-06-17	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.724559	121.442348	wgs84	100	0.00001																																																		Cyanoderma ruficeps												Timaliidae	Cyanoderma							山紅頭						
1836812631																										TWBBS_2016_C30-03_01_01:043066																												Event									HumanObservation				TWBBS_2016_C30-03_01_01:043066			蘇美如、賴佳郎	1																NA									TWBBS_2016_C30-03_01_01	TWBBS_2016_C30-03		2016-05-27	04:54+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.113044	121.226209	wgs84	100	0.00001																																																		Parus monticolus												Paridae	Parus							青背山雀						
1836812630																										TWBBS_2016_C30-03_01_01:043074																												Event									HumanObservation				TWBBS_2016_C30-03_01_01:043074			蘇美如、賴佳郎	1																NA									TWBBS_2016_C30-03_01_01	TWBBS_2016_C30-03		2016-05-27	04:54+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.113044	121.226209	wgs84	100	0.00001																																																		Regulus goodfellowi												Regulidae	Regulus							火冠戴菊鳥						
1836812627																										TWBBS_2016_C30-03_01_01:043075																												Event									HumanObservation				TWBBS_2016_C30-03_01_01:043075			蘇美如、賴佳郎	2																NA									TWBBS_2016_C30-03_01_01	TWBBS_2016_C30-03		2016-05-27	04:54+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.113044	121.226209	wgs84	100	0.00001																																																		Aegithalos concinnus												Aegithalidae	Aegithalos							紅頭山雀						
1836812625																										TWBBS_2016_C30-03_01_01:043068																												Event									HumanObservation				TWBBS_2016_C30-03_01_01:043068			蘇美如、賴佳郎	1																NA									TWBBS_2016_C30-03_01_01	TWBBS_2016_C30-03		2016-05-27	04:54+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.113044	121.226209	wgs84	100	0.00001																																																		Yuhina brunneiceps												Zosteropidae	Yuhina							冠羽畫眉						
1836812622																										TWBBS_2016_C30-03_01_01:043076																												Event									HumanObservation				TWBBS_2016_C30-03_01_01:043076			蘇美如、賴佳郎	3																NA									TWBBS_2016_C30-03_01_01	TWBBS_2016_C30-03		2016-05-27	04:54+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.113044	121.226209	wgs84	100	0.00001																																																		Fulvetta formosana												Paradoxornithidae	Fulvetta							褐頭花翼						
1836812621																										TWBBS_2016_C30-03_01_02:043522																												Event									HumanObservation				TWBBS_2016_C30-03_01_02:043522			賴佳郎	2																NA									TWBBS_2016_C30-03_01_02	TWBBS_2016_C30-03		2016-06-17	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.724559	121.442348	wgs84	100	0.00001																																																		Cuculus optatus												Cuculidae	Cuculus							北方中杜鵑						
1836812616																										TWBBS_2016_C30-03_01_01:043077																												Event									HumanObservation				TWBBS_2016_C30-03_01_01:043077			蘇美如、賴佳郎	1																NA									TWBBS_2016_C30-03_01_01	TWBBS_2016_C30-03		2016-05-27	04:54+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.113044	121.226209	wgs84	100	0.00001																																																		Cyanoderma ruficeps												Timaliidae	Cyanoderma							山紅頭						
1836812614																										TWBBS_2016_C30-03_01_02:043525																												Event									HumanObservation				TWBBS_2016_C30-03_01_02:043525			賴佳郎	2																NA									TWBBS_2016_C30-03_01_02	TWBBS_2016_C30-03		2016-06-17	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.724559	121.442348	wgs84	100	0.00001																																																		Aegithalos concinnus												Aegithalidae	Aegithalos							紅頭山雀						
1836812613																										TWBBS_2016_C30-03_01_01:043072																												Event									HumanObservation				TWBBS_2016_C30-03_01_01:043072			蘇美如、賴佳郎	1																NA									TWBBS_2016_C30-03_01_01	TWBBS_2016_C30-03		2016-05-27	04:54+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.113044	121.226209	wgs84	100	0.00001																																																		Horornis acanthizoides												Cettiidae	Horornis							深山鶯						
1836812611																										TWBBS_2016_C30-03_01_01:043069																												Event									HumanObservation				TWBBS_2016_C30-03_01_01:043069			蘇美如、賴佳郎	1																NA									TWBBS_2016_C30-03_01_01	TWBBS_2016_C30-03		2016-05-27	04:54+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.113044	121.226209	wgs84	100	0.00001																																																		Fulvetta formosana												Paradoxornithidae	Fulvetta							褐頭花翼						
1836812604																										TWBBS_2016_C30-03_01_02:043519																												Event									HumanObservation				TWBBS_2016_C30-03_01_02:043519			賴佳郎	2																NA									TWBBS_2016_C30-03_01_02	TWBBS_2016_C30-03		2016-06-17	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.724559	121.442348	wgs84	100	0.00001																																																		Yuhina brunneiceps												Zosteropidae	Yuhina							冠羽畫眉						
1836812596																										TWBBS_2016_C30-02_09_01:025253																												Event									HumanObservation				TWBBS_2016_C30-02_09_01:025253			林瑞興	2																NA									TWBBS_2016_C30-02_09_01	TWBBS_2016_C30-02		2016-05-12	07:18+0800								Point count	6 observer-minutes	31415.93	square metre			C30-02_09							Taiwan	TW				合歡山遊客中心												24.155017	121.282878	wgs84	100	0.00001																																																		Troglodytes troglodytes												Troglodytidae	Troglodytes							鷦鷯						
1836812591																										TWBBS_2016_C30-03_01_01:043070																												Event									HumanObservation				TWBBS_2016_C30-03_01_01:043070			蘇美如、賴佳郎	1																NA									TWBBS_2016_C30-03_01_01	TWBBS_2016_C30-03		2016-05-27	04:54+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.113044	121.226209	wgs84	100	0.00001																																																		Periparus ater												Paridae	Periparus							煤山雀						
1836812588																										TWBBS_2016_C30-03_01_02:043527																												Event									HumanObservation				TWBBS_2016_C30-03_01_02:043527			賴佳郎	4																NA									TWBBS_2016_C30-03_01_02	TWBBS_2016_C30-03		2016-06-17	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.724559	121.442348	wgs84	100	0.00001																																																		Yuhina brunneiceps												Zosteropidae	Yuhina							冠羽畫眉						
1836812577																										TWBBS_2016_C30-03_01_02:043529																												Event									HumanObservation				TWBBS_2016_C30-03_01_02:043529			賴佳郎	1																NA									TWBBS_2016_C30-03_01_02	TWBBS_2016_C30-03		2016-06-17	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.724559	121.442348	wgs84	100	0.00001																																																		Horornis acanthizoides												Cettiidae	Horornis							深山鶯						
1836812575																										TWBBS_2016_C30-03_01_02:043518																												Event									HumanObservation				TWBBS_2016_C30-03_01_02:043518			賴佳郎	2																NA									TWBBS_2016_C30-03_01_02	TWBBS_2016_C30-03		2016-06-17	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.724559	121.442348	wgs84	100	0.00001																																																		Yuhina brunneiceps												Zosteropidae	Yuhina							冠羽畫眉						
1836812574																										TWBBS_2016_C30-03_01_02:043520																												Event									HumanObservation				TWBBS_2016_C30-03_01_02:043520			賴佳郎	1																NA									TWBBS_2016_C30-03_01_02	TWBBS_2016_C30-03		2016-06-17	05:06+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.724559	121.442348	wgs84	100	0.00001																																																		Trochalopteron morrisonianum												Leiothrichidae	Trochalopteron							台灣噪眉						
1836812561																										TWBBS_2016_C30-03_01_01:043067																												Event									HumanObservation				TWBBS_2016_C30-03_01_01:043067			蘇美如、賴佳郎	2																NA									TWBBS_2016_C30-03_01_01	TWBBS_2016_C30-03		2016-05-27	04:54+0800								Point count	6 observer-minutes	31415.93	square metre			C30-03_01							Taiwan	TW				鳶峰												24.113044	121.226209	wgs84	100	0.00001																																																		Yuhina brunneiceps												Zosteropidae	Yuhina							冠羽畫眉						
1836812510																										TWBBS_2016_C30-02_01_02:025533																												Event									HumanObservation				TWBBS_2016_C30-02_01_02:025533			楊昌諺	1																NA									TWBBS_2016_C30-02_01_02	TWBBS_2016_C30-02		2016-06-24	05:09+0800								Point count	6 observer-minutes	31415.93	square metre			C30-02_01							Taiwan	TW				合歡山遊客中心												24.166373	121.289221	wgs84	100	0.00001																																																		Trochalopteron morrisonianum												Leiothrichidae	Trochalopteron							台灣噪眉						
1836812458																										TWBBS_2016_C30-01_07_01:025353																												Event									HumanObservation				TWBBS_2016_C30-01_07_01:025353			林瑞興	2																NA									TWBBS_2016_C30-01_07_01	TWBBS_2016_C30-01		2016-05-13	06:35+0800								Point count	6 observer-minutes	31415.93	square metre			C30-01_07							Taiwan	TW				合歡東峰												24.136787	121.282326	wgs84	100	0.00001																																																		Tarsiger johnstoniae												Muscicapidae	Tarsiger							栗背林鴝						
1836812456																										TWBBS_2016_C30-02_01_02:025536																												Event									HumanObservation				TWBBS_2016_C30-02_01_02:025536			楊昌諺	1																NA									TWBBS_2016_C30-02_01_02	TWBBS_2016_C30-02		2016-06-24	05:09+0800								Point count	6 observer-minutes	31415.93	square metre			C30-02_01							Taiwan	TW				合歡山遊客中心												24.166373	121.289221	wgs84	100	0.00001																																																		Cuculus optatus												Cuculidae	Cuculus							北方中杜鵑						
1836812455																										TWBBS_2016_C30-02_01_02:025530																												Event									HumanObservation				TWBBS_2016_C30-02_01_02:025530			楊昌諺	1																NA									TWBBS_2016_C30-02_01_02	TWBBS_2016_C30-02		2016-06-24	05:09+0800								Point count	6 observer-minutes	31415.93	square metre			C30-02_01							Taiwan	TW				合歡山遊客中心												24.166373	121.289221	wgs84	100	0.00001																																																		Horornis acanthizoides												Cettiidae	Horornis							深山鶯						
1836812454																										TWBBS_2016_C30-01_07_01:025349																												Event									HumanObservation				TWBBS_2016_C30-01_07_01:025349			林瑞興	2																NA									TWBBS_2016_C30-01_07_01	TWBBS_2016_C30-01		2016-05-13	06:35+0800								Point count	6 observer-minutes	31415.93	square metre			C30-01_07							Taiwan	TW				合歡東峰												24.136787	121.282326	wgs84	100	0.00001																																																		Locustella alishanensis												Locustellidae	Locustella							台灣叢樹鶯						
1836812447																										TWBBS_2016_C30-01_07_01:025352																												Event									HumanObservation				TWBBS_2016_C30-01_07_01:025352			林瑞興	1																NA									TWBBS_2016_C30-01_07_01	TWBBS_2016_C30-01		2016-05-13	06:35+0800								Point count	6 observer-minutes	31415.93	square metre			C30-01_07							Taiwan	TW				合歡東峰												24.136787	121.282326	wgs84	100	0.00001																																																		Carpodacus formosanus												Fringillidae	Carpodacus							台灣朱雀						
1836812443																										TWBBS_2016_C30-02_01_02:025529																												Event									HumanObservation				TWBBS_2016_C30-02_01_02:025529			楊昌諺	1																NA									TWBBS_2016_C30-02_01_02	TWBBS_2016_C30-02		2016-06-24	05:09+0800								Point count	6 observer-minutes	31415.93	square metre			C30-02_01							Taiwan	TW				合歡山遊客中心												24.166373	121.289221	wgs84	100	0.00001																																																		Periparus ater												Paridae	Periparus							煤山雀						
1836812431																										TWBBS_2016_C30-02_01_02:025535																												Event									HumanObservation				TWBBS_2016_C30-02_01_02:025535			楊昌諺	2																NA									TWBBS_2016_C30-02_01_02	TWBBS_2016_C30-02		2016-06-24	05:09+0800								Point count	6 observer-minutes	31415.93	square metre			C30-02_01							Taiwan	TW				合歡山遊客中心												24.166373	121.289221	wgs84	100	0.00001																																																		Pyrrhula erythaca												Fringillidae	Pyrrhula							灰鷽						
1836812428																										TWBBS_2016_C30-02_01_02:025528																												Event									HumanObservation				TWBBS_2016_C30-02_01_02:025528			楊昌諺	1																NA									TWBBS_2016_C30-02_01_02	TWBBS_2016_C30-02		2016-06-24	05:09+0800								Point count	6 observer-minutes	31415.93	square metre			C30-02_01							Taiwan	TW				合歡山遊客中心												24.166373	121.289221	wgs84	100	0.00001																																																		Tarsiger indicus												Muscicapidae	Tarsiger							白眉林鴝						
1836812409																										TWBBS_2016_C30-02_01_02:025534																												Event									HumanObservation				TWBBS_2016_C30-02_01_02:025534			楊昌諺	1																NA									TWBBS_2016_C30-02_01_02	TWBBS_2016_C30-02		2016-06-24	05:09+0800								Point count	6 observer-minutes	31415.93	square metre			C30-02_01							Taiwan	TW				合歡山遊客中心												24.166373	121.289221	wgs84	100	0.00001																																																		Tarsiger johnstoniae												Muscicapidae	Tarsiger							栗背林鴝						
1836812395																										TWBBS_2016_C30-02_01_02:025532																												Event									HumanObservation				TWBBS_2016_C30-02_01_02:025532			楊昌諺	1																NA									TWBBS_2016_C30-02_01_02	TWBBS_2016_C30-02		2016-06-24	05:09+0800								Point count	6 observer-minutes	31415.93	square metre			C30-02_01							Taiwan	TW				合歡山遊客中心												24.166373	121.289221	wgs84	100	0.00001																																																		Horornis acanthizoides												Cettiidae	Horornis							深山鶯						
1836812393																										TWBBS_2016_C30-02_01_02:025531																												Event									HumanObservation				TWBBS_2016_C30-02_01_02:025531			楊昌諺	1																NA									TWBBS_2016_C30-02_01_02	TWBBS_2016_C30-02		2016-06-24	05:09+0800								Point count	6 observer-minutes	31415.93	square metre			C30-02_01							Taiwan	TW				合歡山遊客中心												24.166373	121.289221	wgs84	100	0.00001																																																		Horornis acanthizoides												Cettiidae	Horornis							深山鶯						
1836812390																										TWBBS_2016_C30-01_07_01:025356																												Event									HumanObservation				TWBBS_2016_C30-01_07_01:025356			林瑞興	NA																NA									TWBBS_2016_C30-01_07_01	TWBBS_2016_C30-01		2016-05-13	06:35+0800								Point count	6 observer-minutes	31415.93	square metre			C30-01_07							Taiwan	TW				合歡東峰												24.136787	121.282326	wgs84	100	0.00001																																																		NA												NA	NA							NA						
1836812382																										TWBBS_2016_C30-02_01_02:025527																												Event									HumanObservation				TWBBS_2016_C30-02_01_02:025527			楊昌諺	1																NA									TWBBS_2016_C30-02_01_02	TWBBS_2016_C30-02		2016-06-24	05:09+0800								Point count	6 observer-minutes	31415.93	square metre			C30-02_01							Taiwan	TW				合歡山遊客中心												24.166373	121.289221	wgs84	100	0.00001																																																		Troglodytes troglodytes												Troglodytidae	Troglodytes							鷦鷯						
1836812380																										TWBBS_2016_C30-01_07_01:025354																												Event									HumanObservation				TWBBS_2016_C30-01_07_01:025354			林瑞興	1																NA									TWBBS_2016_C30-01_07_01	TWBBS_2016_C30-01		2016-05-13	06:35+0800								Point count	6 observer-minutes	31415.93	square metre			C30-01_07							Taiwan	TW				合歡東峰												24.136787	121.282326	wgs84	100	0.00001																																																		Tarsiger indicus												Muscicapidae	Tarsiger							白眉林鴝						
1836812379																										TWBBS_2016_C30-02_01_02:025526																												Event									HumanObservation				TWBBS_2016_C30-02_01_02:025526			楊昌諺	1																NA									TWBBS_2016_C30-02_01_02	TWBBS_2016_C30-02		2016-06-24	05:09+0800								Point count	6 observer-minutes	31415.93	square metre			C30-02_01							Taiwan	TW				合歡山遊客中心												24.166373	121.289221	wgs84	100	0.00001																																																		Troglodytes troglodytes												Troglodytidae	Troglodytes							鷦鷯						
1836812378																										TWBBS_2016_C30-01_07_01:025355																												Event									HumanObservation				TWBBS_2016_C30-01_07_01:025355			林瑞興	1																NA									TWBBS_2016_C30-01_07_01	TWBBS_2016_C30-01		2016-05-13	06:35+0800								Point count	6 observer-minutes	31415.93	square metre			C30-01_07							Taiwan	TW				合歡東峰												24.136787	121.282326	wgs84	100	0.00001																																																		Troglodytes troglodytes												Troglodytidae	Troglodytes							鷦鷯						
1836812377																										TWBBS_2016_C30-01_07_01:025350																												Event									HumanObservation				TWBBS_2016_C30-01_07_01:025350			林瑞興	1																NA									TWBBS_2016_C30-01_07_01	TWBBS_2016_C30-01		2016-05-13	06:35+0800								Point count	6 observer-minutes	31415.93	square metre			C30-01_07							Taiwan	TW				合歡東峰												24.136787	121.282326	wgs84	100	0.00001																																																		Trochalopteron morrisonianum												Leiothrichidae	Trochalopteron							台灣噪眉						
1836812331																										TWBBS_2016_C30-01_07_01:025351																												Event									HumanObservation				TWBBS_2016_C30-01_07_01:025351			林瑞興	1																NA									TWBBS_2016_C30-01_07_01	TWBBS_2016_C30-01		2016-05-13	06:35+0800								Point count	6 observer-minutes	31415.93	square metre			C30-01_07							Taiwan	TW				合歡東峰												24.136787	121.282326	wgs84	100	0.00001																																																		Troglodytes troglodytes												Troglodytidae	Troglodytes							鷦鷯						
1836812035																										TWBBS_2016_C16-01_01_01:042236																												Event									HumanObservation				TWBBS_2016_C16-01_01_01:042236			蘇美如、賴佳郎	1																NA									TWBBS_2016_C16-01_01_01	TWBBS_2016_C16-01		2016-05-12	04:58+0800								Point count	6 observer-minutes	31415.93	square metre			C16-01_01							Taiwan	TW				畢祿林道												24.182227	121.308253	wgs84	100	0.00001																																																		Tarsiger johnstoniae												Muscicapidae	Tarsiger							栗背林鴝						
1836812013																										TWBBS_2016_C16-01_01_02:043283																												Event									HumanObservation				TWBBS_2016_C16-01_01_02:043283			蘇美如、賴佳郎	1																NA									TWBBS_2016_C16-01_01_02	TWBBS_2016_C16-01		2016-06-21	05:00+0800								Point count	6 observer-minutes	31415.93	square metre			C16-01_01							Taiwan	TW				畢祿林道												24.182227	121.308253	wgs84	100	0.00001																																																		Tarsiger johnstoniae												Muscicapidae	Tarsiger							栗背林鴝						
1836812003																										TWBBS_2016_C16-01_01_02:043290																												Event									HumanObservation				TWBBS_2016_C16-01_01_02:043290			蘇美如、賴佳郎	1																NA									TWBBS_2016_C16-01_01_02	TWBBS_2016_C16-01		2016-06-21	05:00+0800								Point count	6 observer-minutes	31415.93	square metre			C16-01_01							Taiwan	TW				畢祿林道												24.182227	121.308253	wgs84	100	0.00001																																																		Cinclidium leucurum												Muscicapidae	Cinclidium							白尾鴝						
1836812000																										TWBBS_2016_C16-01_01_02:043288																												Event									HumanObservation				TWBBS_2016_C16-01_01_02:043288			蘇美如、賴佳郎	1																NA									TWBBS_2016_C16-01_01_02	TWBBS_2016_C16-01		2016-06-21	05:00+0800								Point count	6 observer-minutes	31415.93	square metre			C16-01_01							Taiwan	TW				畢祿林道												24.182227	121.308253	wgs84	100	0.00001																																																		Pnoepyga formosana												Pnoepygidae	Pnoepyga							台灣鷦眉						
1836811991																										TWBBS_2016_C16-01_01_02:043282																												Event									HumanObservation				TWBBS_2016_C16-01_01_02:043282			蘇美如、賴佳郎	1																NA									TWBBS_2016_C16-01_01_02	TWBBS_2016_C16-01		2016-06-21	05:00+0800								Point count	6 observer-minutes	31415.93	square metre			C16-01_01							Taiwan	TW				畢祿林道												24.182227	121.308253	wgs84	100	0.00001																																																		Cinclidium leucurum												Muscicapidae	Cinclidium							白尾鴝						
1836811987																										TWBBS_2016_C16-01_01_01:042230																												Event									HumanObservation				TWBBS_2016_C16-01_01_01:042230			蘇美如、賴佳郎	2																NA									TWBBS_2016_C16-01_01_01	TWBBS_2016_C16-01		2016-05-12	04:58+0800								Point count	6 observer-minutes	31415.93	square metre			C16-01_01							Taiwan	TW				畢祿林道												24.182227	121.308253	wgs84	100	0.00001																																																		Yuhina brunneiceps												Zosteropidae	Yuhina							冠羽畫眉						
1836811986																										TWBBS_2016_C16-01_01_01:042227																												Event									HumanObservation				TWBBS_2016_C16-01_01_01:042227			蘇美如、賴佳郎	1																NA									TWBBS_2016_C16-01_01_01	TWBBS_2016_C16-01		2016-05-12	04:58+0800								Point count	6 observer-minutes	31415.93	square metre			C16-01_01							Taiwan	TW				畢祿林道												24.182227	121.308253	wgs84	100	0.00001																																																		Cinclidium leucurum												Muscicapidae	Cinclidium							白尾鴝						
1836811985																										TWBBS_2016_C16-01_01_02:043280																												Event									HumanObservation				TWBBS_2016_C16-01_01_02:043280			蘇美如、賴佳郎	4																NA									TWBBS_2016_C16-01_01_02	TWBBS_2016_C16-01		2016-06-21	05:00+0800								Point count	6 observer-minutes	31415.93	square metre			C16-01_01							Taiwan	TW				畢祿林道												24.182227	121.308253	wgs84	100	0.00001																																																		Yuhina brunneiceps												Zosteropidae	Yuhina							冠羽畫眉						
1836811980																										TWBBS_2016_C16-01_01_02:043291																												Event									HumanObservation				TWBBS_2016_C16-01_01_02:043291			蘇美如、賴佳郎	1																NA									TWBBS_2016_C16-01_01_02	TWBBS_2016_C16-01		2016-06-21	05:00+0800								Point count	6 observer-minutes	31415.93	square metre			C16-01_01							Taiwan	TW				畢祿林道												24.182227	121.308253	wgs84	100	0.00001																																																		Tarsiger indicus												Muscicapidae	Tarsiger							白眉林鴝						
